Product,Rating,Content
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"Nyesel beli gak sesuai ekspektasi, pengiriman lama, dan barang kurang bagus, gak dapet box. Intinya sih nyesel udah gt aja."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,Cara setting-nya gampang. Penjualnya ramah banget.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,caas sehari sekali . boros cpt lowbatry
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Barangnya ok fungsi normal, tpi packing kurang"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,barang sdh dibatalkan tetap dikirim🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,"Layarnya kedip2 trs kaya mau mati gitu. 3 minggu pemakaian, langsung mati total. rusak!"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"enak dipajenya, ngecashnya nggak ribet.
thanks youCara setting-nya gampang. Ringan dipakai . Barangnya original 👍. Fitur mudah digunakan. Kelengkapan sesuai. Baterai awe... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,pesanan M6 yg datang M5
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Mintanya warna merah, datangnya warna hitam, blm dicoba kualitasnya, mudah2an sesuai deksripsinya.
Lagi cari tau cara setting jam & hari nya"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Ada garansi resmi. Ringan dipakai . Packaging aman 🙏.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Fitur mudah digunakan.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,sesuai harga
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"Lumayan lah,,,berfungsi dan sesuai dengan harga.."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,pesen yg pink yg datang hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"ini toko official store kan? koq ada varian warna tapi pas datang barang berbeda? seriusan gak sih jualan nya? klo buat pakai sendiri yaa boleh,, ini buat jual kembali.
.... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Packaging tidak terlalu safety.
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Produk sesuai tp penjual kurang respon
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Cara setting-nya gampang. Ringan dipakai . Fitur mudah digunakan.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Jam tidak dapat menyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,ya barang sesuai dengan harganya.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,barang sudah sampai sesuai dengan harga🙏🙏🙏
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,barang yang di kirim tidak sesuai
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"lumayan lah lagi diskon, sepuluh ribu an"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,memang benar barang china. sangat tidak rekomen sih. yaa begitulaahh...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,cukup
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,batrenya cepat sekali habis ga sampe 5 jam
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"saat barang datang bagus dan berfungsi
stlh 3 minggu pemakaian, skrg sdh matot dah ga bs dicharge"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,barang masih disegel oacking rapih mntp
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,barang oke cepat pengiriman...tp gak bs seting jam nya petunjuknya kecil hurufnya
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,fisik tdk bagus
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,Sudah klik DS dan pake note kalo trx dropship tetep aja nama toko anda yg dicantumkan. Ga bisa donk kerjasama kalo gini caranya. Ga teliti
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,hm
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"Respon lambat, barang sesuai harga, tpi lumayan"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Sedikit Kecewa, karena pesan 2, tapi yg diterima hanya 1. Tolong cek lagi sebelum dikirim. Sudah komplain, untungnya respon penjual bagus & cepat walaupun akhirnya re... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Produk yg dikirim g sesuai yg di tawarkan penjual, di invoice pembelian ada catatan warna pilihan,, dikirimnya satu warna tanpa konfirmasi ke pelanggan + Produk yg dikiri... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,jelek ***
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,tidak tau cara menghidupkan nya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"barang bermasalah ,sot jam cuma 2 jam yg katanya kuat 2-3 hari , lcd ha presisi msh ada celah tulisan yang kepotong, nerima barang yg lecet gatau ga beres qc , udh kompla... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,bagus oke bs saya pakai bisa connect ke HP namun agak lama..ternyata nemu cara di bounding dr aplikasi  tapi bluetooth dimatikan dulu ..pas keluar device nya connect send... 
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"sempet awalnya gak nyala dan minta penggantian,,lumayan lah harga murah walaupun kecewa gak sesuai harapan karena ada perbedaan sama deskripsi barangnya.cuma sayangnya ba... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Ringan dipakai . Baterai awet. Fitur mudah digunakan.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,pas mantap
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"tampilannya keren, sayang batere nya kurang tagan lama."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,Barangnya original 👍. harga baik
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,barang tidak sesuai n saya tidak suka yg kotak saya mau yg panjang kardus penyok gada pelindungan terlalu menyepelekan barang orang n barang bekas di kirim banyak garetan
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,ringan kayak mainan anak2
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"seller slow respon, packing ga rapih, dus penyok2, pengiriman via kurir pun lamaa."
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Ok mantap lah harga sgini
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,g nyala bang
Eggel Valor Amoled SmartWatch / Smart Watch / Band,bintang 4,untuk harga segini mantap deh
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Kelengkapan sesuai. Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"ga terlalu, entahlah kurang puas aja krn batere full tp kadang ga bs nyala tuh jam nya. chargernya mudah rusah"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Baterai awet. Fitur mudah digunakan. Ada garansi resmi.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,ternyata ga screentouch yaa.. masih bingung mengkonek kan ke aplikasinya di hp😬😢
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,ZAKAZ POLUCHEN.......................
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Jam tidak dapat menyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Barang sudah diterima dan langsung di charge 5 jam, menyala sebentar trus mati lagi. Sampai skrg nggak bisa menyala lagi dan tidak bisa digunakan alias rusak. Sayangnya l... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"fungsi ok, warna nggk sesuai pesanan, saya pilih navy yg dikirim hitam"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,rusak led berwarna putih
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,masak barang nya bisa keluar dr box nya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,lumayanProses pesanan cepat.
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 2,"Baterainya cuma tahan sehari, setiap pagi mesti charge ulang. 
Dan utk men-chargenya mesti melepas dari bandnya."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,barang belum diterima
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,susah setingnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,beli merah dikasih hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,no original
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"sesuai yg di komen, bagi yg lain baca komen dan nntn review sebelum nyesel"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"produk sesuai..cuma packing nya saja kurang, cuma di plastik hitam aja, pada penyok, untung ga sobek"
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 1,Barang baru di proses 4 hari setelah pembayaran
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"pesen 2, datang hanya 1, dibubgkus plastik kresek."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,kebesaran
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,ada harga ada rupa kualitas juga
OLIKE SMARTWATCH TOUCH SCREEN GPS WATERPROOF SPORT HEALTH TRACKER W11 - Biru,bintang 3,produk sdh terima namun pengoperasiannya sedikit susah... tidak bisa conect ke HP Android jd tidak bisa di setting Jam nya. jadi kasi 3 binta aja dulu
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,barang sudah d terima dan memang agak khawatir..dan kondisi barang batre kosong dan masih d cas..blm d coba untuk d hidupkan..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"susah sambungkan ke aplikasi fit pro, disconnected melulu😢jadi belum bisa digunakan jam nya"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai . Fitur mudah digunakan.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,fisik tdk bagus
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,"Respon seller cepat
paket sampai tempat waktu
barang sesuai gambar dan deskripsi

Minus :  packing nya cuma kantong plastik aja,
baru kali ini Nemu official store yang pa... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,sesuai harga ...
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,barangnya bagus sih tpi ada yg patah jdinya gk bisa di pake
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,memang sesuai harga barang ya 50.000..jangan berekspektasi tinggi...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,saya pesen warna navy yg dateng nya item gak ada konfirmasi dlu sebelum kirim klo stok navy nya abis
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"Lumayan,agak lambat tpi barang terkirim,tolong d tingkatkan kcepatanya"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,batre hanya tahan 12 jam an. jam nya ga bisa di set.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Yang dipesan M6 warna merah. Yang datang M5 warna biru. Resiko flash sale mungkin ya. Untungnya barangnya dapat bekerja dengan baik.
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 4,cara ngecas nya gimana ya??
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang pesanan tidak sesuai deskripsi yg tercantum pada penawaran... sangat kecewa..
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,layar ngak hidup.
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,"mantab sesuai harga,, hanya saja kerdus pd penyok.."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,cakep dah.fast respon pngiriman jg ok
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,beli 2 yg Dateng cuman satu. dikomplain tapi ga bisa. belum unboxing pun sudah terlihat kalau cuman satu. yasudah
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,katanya m6 tapi yang di kirim m5....🤬🤬
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,Pelapak tidak mencantumkan barang ori atau tidak.. dan menuliskan harga coret sehingga pembeli terjebak seolah2 barang yg dijual original
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Lumayan buat mainan
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 4,"barang sesuai, packing aman. proses pesanan cepat"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,sesuai harga
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"Barang sesuai gan, yang kurang dalam pengiriman pake sam day tapi datengnya 2 hari hehehe, semoga lebih baik lagi"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"sy tdk pesan lagi  disni pertamanya di kasih bagus.. pas pesan ke 2 jelek.. 
sy pesan extra bubble wrap tdk ada .. cuman plastik doang..."
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Barang sudah sampai Trimakasih
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Tidak bisa nyala, tidak bisa di charge, tolong untuk seller lebih diperhatikan dan jujurlah dalam berjualan."
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,Ada yg rusak dan tidak bisa digunakan
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,"di charger full, hanya tahan 2 jam, Bah cam mana pulak tu, tapi ya gimana, ada harga ada rupa"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"packagingnya kayak ga niat bgt, untuk barang KW kek gini yg cuma 50kan mending beli yang ori sekalian"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"kardus produk seperti bekas, engga utuh nampak seperti sobek disana sini, Ringan dipakai . Kelengkapan sesuai. Penjualnya ramah banget. Proses pesanan cepat. Packaging ra... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,paraaah.. baterai habis gak bisa lagi di charger. mati total dong.. ini sih bukan barang flash sale. kualitasnya bahkan dibawah harga salenya. saya mau klaim garansi. 
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 4,kurang responsif ketika gerakin tangan buat liat jamnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"sesuai deskripsi...
strap rada kaku..."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,blm ada sebulan batre udh drop
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"seperti tidak baru
tidak seperti yang diharapkan
Barangnya original 👍."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,ok
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,pesan warna hitam dikirim warna merah tanpa info terlebih dahulu
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"kualitas sesuai harga beli pas flash sale 54rb plus ongkir,kirain harga aslinya 288rb itu padahal harganya beda 2rb doang dr harga aslinnya,karetnya kaku sangat"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Ok lah sesuai dengan di foto dan berfungsi kadtu gsm dan blietooth nya
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,salah kirim barang jadi lama
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak terkoneksi.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,barangnya lumayanlah...mudah2an awet...
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,"Barang memuaskan , walaupun chat yang saya tanyakan tidak di balas sama sekali , packaging nya hanya memakai plastik kresek hitam tanpa dilengkapi bubble.tapi barang good... "
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,"keren jam nya. cuma tidak di sertakan kotak. jadi kami jualnya agak susah. saran kami, kasih lah kotak walaupun kotak biasa. "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,gampang banget baretnya
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"Barang ok, respon lama, klo di chat jawabannya hanya ""ready y untuk produk lebih lengkap bisa ke www*cognos*co*id / untuk variasi warna bisa cek ketersediaan warn... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"jangan percaya deskripsi pembodohan, semua fitur gk bekerja, tolong hapus deskripsi pembodohan, tulis apa adanya produk KW, gue paham harga segitu gk mungkin dpet smartwa... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,device disconnected terus tidak bisa kedeteksi LT716
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"susah di pairing nya dah pake Iphone ga bisa Android pun sama aja ga bisa , jd ga kepakai !!"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,sesuai pesanan kualitas ok 👍
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Yah sesuai harga lah lumayan tapi bingung ngatur waktu nya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"udh jam batrai tidak terisi dan Tidak mau menyala . dan admin tidak merespon dengan baik , toko kacau"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,warnanya hitam padahal diiklan Navy. tidak bisa nyambung app juga... pake fit pro di 2 jenis handphone berbeda gak nyambung juga. mungkin bermasalah dengan bluetooth-nya... 
